temporada,fecha,id_pais,id_partido,id_local,id_visitante,goles_local,goles_visitante,nombre_liga
2010/2011,2010-08-29 00:00:00,21518,875464,8558,8305,3,1,Spain LIGA BBVA
2010/2011,2011-02-13 00:00:00,21518,875906,9864,8305,2,2,Spain LIGA BBVA
2010/2011,2011-05-15 00:00:00,21518,875479,8394,8558,1,0,Spain LIGA BBVA
2011/2012,2011-10-30 00:00:00,21518,1051751,9869,8315,1,1,Spain LIGA BBVA
2011/2012,2012-02-04 00:00:00,21518,1051857,8315,8558,3,3,Spain LIGA BBVA
2011/2012,2012-02-18 00:00:00,21518,1051871,8302,8371,2,0,Spain LIGA BBVA
2011/2012,2012-02-26 00:00:00,21518,1051884,10205,8315,2,2,Spain LIGA BBVA
2011/2012,2012-04-09 00:00:00,21518,1051953,9864,8696,3,0,Spain LIGA BBVA
2011/2012,2012-05-05 00:00:00,21518,1052003,8315,8305,0,0,Spain LIGA BBVA
2011/2012,2011-09-17 00:00:00,21518,1051683,9869,10267,0,1,Spain LIGA BBVA
2011/2012,2011-10-16 00:00:00,21518,1051721,8370,8558,0,1,Spain LIGA BBVA
2012/2013,2012-08-19 00:00:00,21518,1259321,8315,8603,3,5,Spain LIGA BBVA
2012/2013,2012-12-08 00:00:00,21518,1260235,10281,8633,2,3,Spain LIGA BBVA
2012/2013,2013-02-01 00:00:00,21518,1260014,10281,8315,2,2,Spain LIGA BBVA
2012/2013,2013-03-03 00:00:00,21518,1260107,7878,8661,1,2,Spain LIGA BBVA
2012/2013,2013-03-17 00:00:00,21518,1260168,8302,8394,4,0,Spain LIGA BBVA
2012/2013,2013-04-13 00:00:00,21518,1260134,8581,9783,0,4,Spain LIGA BBVA
2012/2013,2013-04-20 00:00:00,21518,1260155,7878,10281,1,1,Spain LIGA BBVA
2012/2013,2013-06-01 00:00:00,21518,1260113,9910,8558,1,0,Spain LIGA BBVA
2012/2013,2012-09-30 00:00:00,21518,1260049,8558,9906,0,1,Spain LIGA BBVA
2013/2014,2013-08-25 00:00:00,21518,1505578,9906,8370,5,0,Spain LIGA BBVA
2013/2014,2014-01-31 00:00:00,21518,1506023,7878,9910,1,2,Spain LIGA BBVA
2013/2014,2014-02-09 00:00:00,21518,1506036,8371,8305,2,0,Spain LIGA BBVA
2013/2014,2014-02-23 00:00:00,21518,1506053,8603,8315,0,2,Spain LIGA BBVA
2013/2014,2014-03-27 00:00:00,21518,1506110,8560,10281,1,0,Spain LIGA BBVA
2013/2014,2013-09-14 00:00:00,21518,1505601,8634,8302,3,2,Spain LIGA BBVA
2013/2014,2013-10-20 00:00:00,21518,1505899,10281,8302,2,2,Spain LIGA BBVA
2014/2015,2014-12-01 00:00:00,21518,1778161,9865,8370,0,1,Spain LIGA BBVA
2014/2015,2015-01-04 00:00:00,21518,1778197,8560,8634,1,0,Spain LIGA BBVA
2014/2015,2014-08-29 00:00:00,21518,1778044,10267,9864,3,0,Spain LIGA BBVA
2014/2015,2015-01-25 00:00:00,21518,1778230,9783,7878,2,2,Spain LIGA BBVA
2014/2015,2015-02-08 00:00:00,21518,1778244,8558,10267,1,2,Spain LIGA BBVA
2014/2015,2015-02-09 00:00:00,21518,1778250,10268,8370,2,0,Spain LIGA BBVA
2015/2016,2015-12-19 00:00:00,21518,2030238,8603,8302,0,0,Spain LIGA BBVA
2015/2016,2016-02-06 00:00:00,21518,2030381,9906,8372,3,1,Spain LIGA BBVA
2015/2016,2016-02-20 00:00:00,21518,2030400,9910,8372,3,2,Spain LIGA BBVA
2015/2016,2016-03-03 00:00:00,21518,2030426,7878,9869,2,0,Spain LIGA BBVA
2015/2016,2015-09-14 00:00:00,21518,2030111,8370,9783,1,3,Spain LIGA BBVA
2015/2016,2016-04-10 00:00:00,21518,2030471,10267,8302,2,1,Spain LIGA BBVA
2008/2009,2008-10-26 00:00:00,24558,486324,9824,10192,0,0,Switzerland Super League
2008/2009,2008-11-29 00:00:00,24558,486340,9930,10192,1,1,Switzerland Super League
2008/2009,2009-03-22 00:00:00,24558,589812,10192,10243,4,2,Switzerland Super League
2008/2009,2009-05-05 00:00:00,24558,589875,10192,9824,6,0,Switzerland Super League
2008/2009,2009-05-29 00:00:00,24558,589928,9931,10192,0,3,Switzerland Super League
2009/2010,2010-03-07 00:00:00,24558,768293,10190,9930,2,2,Switzerland Super League
2010/2011,2010-10-24 00:00:00,24558,845079,9956,10191,0,0,Switzerland Super League
2010/2011,2011-02-05 00:00:00,24558,954467,10243,10199,2,0,Switzerland Super League
2010/2011,2011-02-20 00:00:00,24558,954480,10191,10192,1,1,Switzerland Super League
2010/2011,2011-02-27 00:00:00,24558,954483,10199,9931,0,1,Switzerland Super League
2011/2012,2012-02-05 00:00:00,24558,1147445,9956,10191,0,1,Switzerland Super League
2011/2012,2012-03-11 00:00:00,24558,1147469,7730,10243,0,1,Switzerland Super League
2011/2012,2011-07-30 00:00:00,24558,1026936,9956,9931,2,2,Switzerland Super League
2011/2012,2011-07-30 00:00:00,24558,1026937,7730,10243,2,1,Switzerland Super League
2012/2013,2012-07-15 00:00:00,24558,1227654,9956,10179,0,2,Switzerland Super League
2012/2013,2013-03-03 00:00:00,24558,1227844,9777,9931,1,2,Switzerland Super League
2012/2013,2013-04-07 00:00:00,24558,1227865,10192,9777,0,2,Switzerland Super League
2012/2013,2013-05-17 00:00:00,24558,1227900,10191,10190,3,0,Switzerland Super League
2013/2014,2013-10-20 00:00:00,24558,1471697,10199,10192,1,1,Switzerland Super League
2013/2014,2013-10-27 00:00:00,24558,1471699,10243,9931,0,0,Switzerland Super League
2013/2014,2013-12-08 00:00:00,24558,1471727,10190,10179,2,0,Switzerland Super League
2013/2014,2013-12-15 00:00:00,24558,1471729,10243,9956,1,1,Switzerland Super League
2013/2014,2014-04-26 00:00:00,24558,1471932,10179,9930,2,0,Switzerland Super League
2014/2015,2015-05-03 00:00:00,24558,1775150,9930,10199,2,6,Switzerland Super League
2015/2016,2016-02-14 00:00:00,24558,1992147,10199,10243,1,2,Switzerland Super League
2015/2016,2015-08-13 00:00:00,24558,1992075,9824,9956,3,3,Switzerland Super League
2010/2011,2011-04-09 00:00:00,15722,838703,8673,8021,2,2,Poland Ekstraklasa
2010/2011,2011-05-21 00:00:00,15722,838842,2186,8024,1,2,Poland Ekstraklasa
2010/2011,2010-09-18 00:00:00,15722,838433,8021,8673,2,1,Poland Ekstraklasa
2011/2012,2011-10-22 00:00:00,15722,1030920,1957,8569,1,0,Poland Ekstraklasa
2011/2012,2011-10-23 00:00:00,15722,1030923,8244,10265,1,2,Poland Ekstraklasa
2012/2013,2012-08-18 00:00:00,15722,1218866,8024,8025,2,1,Poland Ekstraklasa
2012/2013,2012-11-24 00:00:00,15722,1219083,8020,8023,0,0,Poland Ekstraklasa
2012/2013,2012-12-08 00:00:00,15722,1219103,8569,8028,1,3,Poland Ekstraklasa
2012/2013,2013-04-27 00:00:00,15722,1219239,2183,8569,0,1,Poland Ekstraklasa
2012/2013,2013-05-23 00:00:00,15722,1219269,8028,8245,1,1,Poland Ekstraklasa
2012/2013,2012-10-08 00:00:00,15722,1219029,1957,8030,0,2,Poland Ekstraklasa
2013/2014,2013-10-20 00:00:00,15722,1467888,8673,8028,4,1,Poland Ekstraklasa
2014/2015,2014-10-25 00:00:00,15722,1722194,8023,2186,2,1,Poland Ekstraklasa
2014/2015,2014-11-07 00:00:00,15722,1722207,2182,8033,1,1,Poland Ekstraklasa
2014/2015,2014-11-23 00:00:00,15722,1722216,8030,1957,1,1,Poland Ekstraklasa
2014/2015,2015-02-15 00:00:00,15722,1722250,2186,8025,1,1,Poland Ekstraklasa
2015/2016,2015-10-04 00:00:00,15722,1994700,8020,8673,2,2,Poland Ekstraklasa
2015/2016,2015-11-29 00:00:00,15722,1994748,10265,2186,1,2,Poland Ekstraklasa
2015/2016,2015-12-02 00:00:00,15722,1994753,8673,8019,2,1,Poland Ekstraklasa
2015/2016,2016-03-12 00:00:00,15722,1994826,1957,8019,1,0,Poland Ekstraklasa
2015/2016,2015-08-29 00:00:00,15722,1994665,8245,8023,1,1,Poland Ekstraklasa
2008/2009,2008-08-22 00:00:00,17642,509131,7844,10238,1,1,Portugal Liga ZON Sagres
2008/2009,2009-02-08 00:00:00,17642,509258,9768,10264,2,3,Portugal Liga ZON Sagres
2008/2009,2009-03-07 00:00:00,17642,509289,9768,6403,2,0,Portugal Liga ZON Sagres
2008/2009,2009-04-03 00:00:00,17642,509311,10215,9807,1,0,Portugal Liga ZON Sagres
2008/2009,2008-10-26 00:00:00,17642,509175,10214,10238,1,0,Portugal Liga ZON Sagres
2008/2009,2008-11-23 00:00:00,17642,509199,10215,9772,0,2,Portugal Liga ZON Sagres
2009/2010,2009-12-14 00:00:00,17642,686295,9807,7844,0,1,Portugal Liga ZON Sagres
2009/2010,2010-03-02 00:00:00,17642,686191,10214,9807,1,0,Portugal Liga ZON Sagres
2009/2010,2010-04-12 00:00:00,17642,686267,10238,10215,1,1,Portugal Liga ZON Sagres
2009/2010,2010-04-10 00:00:00,17642,686270,7841,9773,0,1,Portugal Liga ZON Sagres
2009/2010,2009-09-18 00:00:00,17642,686134,6421,7844,3,1,Portugal Liga ZON Sagres
2010/2011,2010-12-17 00:00:00,17642,859751,10264,10215,5,0,Portugal Liga ZON Sagres
2010/2011,2011-01-22 00:00:00,17642,859781,2033,10215,2,1,Portugal Liga ZON Sagres
2010/2011,2011-04-10 00:00:00,17642,859851,10211,2033,1,0,Portugal Liga ZON Sagres
2010/2011,2010-08-29 00:00:00,17642,859663,7841,9773,0,2,Portugal Liga ZON Sagres
2010/2011,2011-05-14 00:00:00,17642,859880,10264,9768,0,1,Portugal Liga ZON Sagres
2011/2012,2012-01-22 00:00:00,17642,1042954,10214,4064,2,0,Portugal Liga ZON Sagres
2011/2012,2012-01-30 00:00:00,17642,1042961,10212,10264,1,2,Portugal Liga ZON Sagres
2011/2012,2012-03-30 00:00:00,17642,1043022,10215,10212,0,1,Portugal Liga ZON Sagres
2011/2012,2012-04-20 00:00:00,17642,1043045,6403,10264,1,1,Portugal Liga ZON Sagres
2011/2012,2011-09-16 00:00:00,17642,1042864,9764,2033,1,1,Portugal Liga ZON Sagres
2012/2013,2013-01-20 00:00:00,17642,1256852,10264,10238,4,1,Portugal Liga ZON Sagres
2012/2013,2012-09-02 00:00:00,17642,1256243,7841,10215,0,0,Portugal Liga ZON Sagres
2012/2013,2013-05-19 00:00:00,17642,1257051,9772,8348,3,1,Portugal Liga ZON Sagres
2012/2013,2012-11-11 00:00:00,17642,1256591,9768,10264,1,0,Portugal Liga ZON Sagres
2013/2014,2013-12-07 00:00:00,17642,1498102,7844,9807,0,0,Portugal Liga ZON Sagres
2013/2014,2014-01-18 00:00:00,17642,1498133,158085,9768,1,2,Portugal Liga ZON Sagres
2013/2014,2014-01-17 00:00:00,17642,1498137,2033,7844,0,1,Portugal Liga ZON Sagres
2013/2014,2014-03-30 00:00:00,17642,1498210,158085,10238,1,0,Portugal Liga ZON Sagres
2013/2014,2014-04-14 00:00:00,17642,1498307,7842,6403,1,0,Portugal Liga ZON Sagres
2013/2014,2013-09-27 00:00:00,17642,1498048,9773,7844,1,0,Portugal Liga ZON Sagres
2014/2015,2015-01-03 00:00:00,17642,1750607,9764,9773,1,5,Portugal Liga ZON Sagres
2014/2015,2015-01-18 00:00:00,17642,1750625,9807,9764,2,0,Portugal Liga ZON Sagres
2014/2015,2015-02-08 00:00:00,17642,1750648,10238,10215,0,0,Portugal Liga ZON Sagres
2014/2015,2015-04-03 00:00:00,17642,1750714,7844,158085,1,0,Portugal Liga ZON Sagres
2014/2015,2015-05-22 00:00:00,17642,1750777,9773,6547,2,0,Portugal Liga ZON Sagres
2014/2015,2015-05-23 00:00:00,17642,1750779,9772,10212,4,1,Portugal Liga ZON Sagres
2015/2016,2016-02-14 00:00:00,17642,2016000,10212,10264,1,3,Portugal Liga ZON Sagres
2015/2016,2016-03-06 00:00:00,17642,2016026,6367,9807,0,0,Portugal Liga ZON Sagres
2015/2016,2016-04-02 00:00:00,17642,2016053,7844,8613,1,1,Portugal Liga ZON Sagres
2015/2016,2016-05-14 00:00:00,17642,2016111,158085,7844,2,2,Portugal Liga ZON Sagres
2015/2016,2015-09-13 00:00:00,17642,2015838,7844,188163,1,0,Portugal Liga ZON Sagres
2015/2016,2015-09-20 00:00:00,17642,2015845,10215,8613,0,2,Portugal Liga ZON Sagres
2008/2009,2009-02-01 00:00:00,19694,490121,8066,9925,0,0,Scotland Premier League
2008/2009,2009-03-04 00:00:00,19694,490144,9860,9927,2,1,Scotland Premier League
2008/2009,2009-04-05 00:00:00,19694,490167,8596,8548,0,1,Scotland Premier League
2008/2009,2009-05-02 00:00:00,19694,643161,8596,9927,2,1,Scotland Premier League
2010/2011,2010-09-11 00:00:00,19694,840252,8429,8548,1,2,Scotland Premier League
2011/2012,2012-02-22 00:00:00,19694,1024723,9925,8457,2,0,Scotland Premier League
2012/2013,2013-02-08 00:00:00,19694,1230367,8284,8649,0,2,Scotland Premier League
2012/2013,2013-02-26 00:00:00,19694,1230385,8485,8649,0,1,Scotland Premier League
2013/2014,2013-10-19 00:00:00,19694,1474235,8485,9938,1,0,Scotland Premier League
2013/2014,2013-11-09 00:00:00,19694,1474269,9927,9938,0,4,Scotland Premier League
2013/2014,2013-11-23 00:00:00,19694,1474277,9938,8426,4,1,Scotland Premier League
2013/2014,2013-12-29 00:00:00,19694,1474349,8066,9925,0,1,Scotland Premier League
2013/2014,2014-03-12 00:00:00,19694,1474409,9938,8467,0,1,Scotland Premier League
2013/2014,2014-02-25 00:00:00,19694,1474419,8485,9925,2,1,Scotland Premier League
2014/2015,2014-11-22 00:00:00,19694,1726099,8429,9800,3,0,Scotland Premier League
2014/2015,2014-08-13 00:00:00,19694,1726030,9800,8429,0,2,Scotland Premier League
2015/2016,2015-10-16 00:00:00,19694,1990907,8649,8485,2,0,Scotland Premier League
2015/2016,2015-11-27 00:00:00,19694,1990938,8467,8284,1,1,Scotland Premier League
2015/2016,2015-12-30 00:00:00,19694,1990966,9860,9938,3,2,Scotland Premier League
2015/2016,2016-03-12 00:00:00,19694,1991017,8485,8597,2,1,Scotland Premier League
2008/2009,2008-12-14 00:00:00,21518,530350,8302,10205,1,0,Spain LIGA BBVA
2008/2009,2009-01-11 00:00:00,21518,530375,9906,8315,2,3,Spain LIGA BBVA
2008/2009,2009-01-18 00:00:00,21518,530445,9864,8558,4,0,Spain LIGA BBVA
2008/2009,2009-03-22 00:00:00,21518,530578,9783,8603,1,1,Spain LIGA BBVA
2008/2009,2009-04-26 00:00:00,21518,530627,8302,8633,2,4,Spain LIGA BBVA
2008/2009,2009-05-31 00:00:00,21518,530677,9869,8479,2,1,Spain LIGA BBVA
2009/2010,2010-03-20 00:00:00,21518,685034,9783,10281,0,2,Spain LIGA BBVA
2009/2010,2010-05-08 00:00:00,21518,685191,9868,8394,3,2,Spain LIGA BBVA
2009/2010,2010-05-16 00:00:00,21518,685205,10267,9867,1,0,Spain LIGA BBVA
2010/2011,2010-08-29 00:00:00,21518,875480,8661,8633,0,0,Spain LIGA BBVA
2010/2011,2010-11-14 00:00:00,21518,875680,9869,8633,0,1,Spain LIGA BBVA
2010/2011,2010-11-21 00:00:00,21518,875697,8581,8696,3,1,Spain LIGA BBVA
2010/2011,2011-01-15 00:00:00,21518,875818,8315,8696,2,1,Spain LIGA BBVA
2010/2011,2010-09-12 00:00:00,21518,875503,8305,8581,4,1,Spain LIGA BBVA
2010/2011,2011-03-02 00:00:00,21518,875737,8394,8315,2,1,Spain LIGA BBVA
2010/2011,2010-09-18 00:00:00,21518,875520,9869,8315,2,2,Spain LIGA BBVA
2010/2011,2010-10-02 00:00:00,21518,875595,8560,8558,1,0,Spain LIGA BBVA
2011/2012,2012-02-13 00:00:00,21518,1051863,8560,8302,2,0,Spain LIGA BBVA
2012/2013,2012-08-19 00:00:00,21518,1259365,8581,9906,1,1,Spain LIGA BBVA
2012/2013,2012-12-03 00:00:00,21518,1260260,8302,10281,1,2,Spain LIGA BBVA
2012/2013,2012-12-08 00:00:00,21518,1260224,9864,7878,4,0,Spain LIGA BBVA
2012/2013,2013-01-26 00:00:00,21518,1259996,9910,8560,1,1,Spain LIGA BBVA
2012/2013,2013-02-09 00:00:00,21518,1260037,8581,9864,1,2,Spain LIGA BBVA
2012/2013,2013-02-24 00:00:00,21518,1260075,9906,8558,1,0,Spain LIGA BBVA
2012/2013,2013-04-01 00:00:00,21518,1260187,8603,8305,0,0,Spain LIGA BBVA
2012/2013,2012-10-07 00:00:00,21518,1260073,8581,10267,1,0,Spain LIGA BBVA
2013/2014,2013-11-10 00:00:00,21518,1505933,10205,9906,1,1,Spain LIGA BBVA
2013/2014,2013-12-21 00:00:00,21518,1505978,8603,9865,0,1,Spain LIGA BBVA
2013/2014,2014-03-01 00:00:00,21518,1506065,10268,9910,1,0,Spain LIGA BBVA
2013/2014,2013-09-01 00:00:00,21518,1505584,8633,8315,3,1,Spain LIGA BBVA
2013/2014,2014-04-20 00:00:00,21518,1506147,8370,8603,3,1,Spain LIGA BBVA
2013/2014,2013-09-21 00:00:00,21518,1505859,8560,9864,0,0,Spain LIGA BBVA
2013/2014,2013-09-28 00:00:00,21518,1505880,8560,8302,1,1,Spain LIGA BBVA
2013/2014,2013-10-04 00:00:00,21518,1505883,10205,7878,3,0,Spain LIGA BBVA
2014/2015,2014-11-01 00:00:00,21518,1778132,7878,8633,0,4,Spain LIGA BBVA
2014/2015,2014-12-21 00:00:00,21518,1778186,8315,9906,1,4,Spain LIGA BBVA
2014/2015,2015-01-11 00:00:00,21518,1778208,7878,8560,1,1,Spain LIGA BBVA
2014/2015,2015-02-07 00:00:00,21518,1778248,9906,8633,4,0,Spain LIGA BBVA
2014/2015,2015-03-01 00:00:00,21518,1778277,8302,9906,0,0,Spain LIGA BBVA
2014/2015,2015-03-21 00:00:00,21518,1778313,8370,9864,1,0,Spain LIGA BBVA
2014/2015,2014-09-13 00:00:00,21518,1778063,9864,8581,0,0,Spain LIGA BBVA
2014/2015,2015-04-11 00:00:00,21518,1778340,8302,8634,2,2,Spain LIGA BBVA
2014/2015,2015-04-28 00:00:00,21518,1778368,8634,8305,6,0,Spain LIGA BBVA
2014/2015,2015-05-09 00:00:00,21518,1778391,8633,10267,2,2,Spain LIGA BBVA
2015/2016,2015-11-07 00:00:00,21518,2030189,9864,8603,0,1,Spain LIGA BBVA
2015/2016,2015-12-11 00:00:00,21518,2030224,8305,8560,1,1,Spain LIGA BBVA
2015/2016,2016-02-21 00:00:00,21518,2030398,8370,8302,2,2,Spain LIGA BBVA
2015/2016,2016-03-07 00:00:00,21518,2030437,8558,8370,2,1,Spain LIGA BBVA
2015/2016,2015-09-11 00:00:00,21518,2030103,8581,8302,1,1,Spain LIGA BBVA
2015/2016,2016-04-16 00:00:00,21518,2030484,9910,8603,1,1,Spain LIGA BBVA
2015/2016,2015-09-20 00:00:00,21518,2030112,8306,8370,0,1,Spain LIGA BBVA
2015/2016,2015-10-17 00:00:00,21518,2030158,10267,9864,3,0,Spain LIGA BBVA
2008/2009,2008-11-08 00:00:00,24558,486331,10199,9930,3,0,Switzerland Super League
2008/2009,2008-11-15 00:00:00,24558,486336,10179,9824,3,1,Switzerland Super League
2008/2009,2009-02-15 00:00:00,24558,589777,9931,9956,0,0,Switzerland Super League
2009/2010,2009-11-01 00:00:00,24558,663742,7955,9930,3,3,Switzerland Super League
2009/2010,2010-02-06 00:00:00,24558,768214,10243,7955,0,0,Switzerland Super League
2010/2011,2010-07-20 00:00:00,24558,845028,9931,10243,3,2,Switzerland Super League
2011/2012,2012-03-31 00:00:00,24558,1147482,9956,10179,0,2,Switzerland Super League
2012/2013,2013-05-18 00:00:00,24558,1227901,10243,10199,4,1,Switzerland Super League
2015/2016,2015-10-25 00:00:00,24558,1992114,10191,7896,2,1,Switzerland Super League
2015/2016,2015-11-21 00:00:00,24558,1992127,10199,10191,1,0,Switzerland Super League
2015/2016,2015-08-02 00:00:00,24558,1992063,7896,9824,1,0,Switzerland Super League
2015/2016,2015-09-13 00:00:00,24558,1992088,10199,9956,3,3,Switzerland Super League
2015/2016,2015-09-23 00:00:00,24558,1992092,9824,10199,1,2,Switzerland Super League
2010/2011,2011-03-08 00:00:00,15722,838613,1957,8025,1,1,Poland Ekstraklasa
2011/2012,2011-10-16 00:00:00,15722,1030917,8021,8030,0,1,Poland Ekstraklasa
2012/2013,2012-12-09 00:00:00,15722,1219106,8033,8024,2,2,Poland Ekstraklasa
2012/2013,2013-05-25 00:00:00,15722,1219268,8030,8569,1,1,Poland Ekstraklasa
2012/2013,2012-09-28 00:00:00,15722,1218926,2183,8024,3,1,Poland Ekstraklasa
2013/2014,2013-07-20 00:00:00,15722,1467599,8027,1957,0,1,Poland Ekstraklasa
2013/2014,2013-11-25 00:00:00,15722,1467987,2186,2182,1,6,Poland Ekstraklasa
2013/2014,2013-11-29 00:00:00,15722,1467650,8023,8027,1,1,Poland Ekstraklasa
2013/2014,2014-02-22 00:00:00,15722,1467726,8020,8673,0,3,Poland Ekstraklasa
2013/2014,2014-03-01 00:00:00,15722,1467742,2182,8028,4,0,Poland Ekstraklasa
2013/2014,2013-09-24 00:00:00,15722,1467687,10265,8030,3,0,Poland Ekstraklasa
2014/2015,2014-11-03 00:00:00,15722,1722203,8033,8028,2,4,Poland Ekstraklasa
2014/2015,2015-03-02 00:00:00,15722,1722268,8023,8019,0,1,Poland Ekstraklasa
2014/2015,2015-04-29 00:00:00,15722,1722331,8020,8027,2,1,Poland Ekstraklasa
2014/2015,2014-08-16 00:00:00,15722,1722124,8028,1601,0,1,Poland Ekstraklasa
2014/2015,2014-08-31 00:00:00,15722,1722142,2182,2186,1,1,Poland Ekstraklasa
2015/2016,2015-10-04 00:00:00,15722,1994698,8021,8025,1,1,Poland Ekstraklasa
2015/2016,2015-10-30 00:00:00,15722,1994722,8019,2186,1,0,Poland Ekstraklasa
2015/2016,2015-07-26 00:00:00,15722,1994629,8673,8033,5,0,Poland Ekstraklasa
2015/2016,2016-03-11 00:00:00,15722,1994825,8245,8025,2,2,Poland Ekstraklasa
2008/2009,2008-11-28 00:00:00,17642,509207,6421,9809,1,1,Portugal Liga ZON Sagres
2008/2009,2009-02-28 00:00:00,17642,509283,6403,7841,2,0,Portugal Liga ZON Sagres
2008/2009,2009-05-11 00:00:00,17642,509350,9807,10264,0,5,Portugal Liga ZON Sagres
2008/2009,2008-09-22 00:00:00,17642,509146,7844,10214,0,2,Portugal Liga ZON Sagres
2008/2009,2008-10-31 00:00:00,17642,509181,10238,7992,0,2,Portugal Liga ZON Sagres
2008/2009,2008-11-22 00:00:00,17642,509194,10212,10264,0,0,Portugal Liga ZON Sagres
2009/2010,2010-02-14 00:00:00,17642,686169,10214,7841,1,1,Portugal Liga ZON Sagres
2009/2010,2009-08-31 00:00:00,17642,686120,10214,2033,1,1,Portugal Liga ZON Sagres
2009/2010,2009-10-02 00:00:00,17642,686195,10215,10212,2,4,Portugal Liga ZON Sagres
2011/2012,2011-08-12 00:00:00,17642,1042824,9764,9772,2,2,Portugal Liga ZON Sagres
2011/2012,2011-08-20 00:00:00,17642,1042840,9772,4064,3,1,Portugal Liga ZON Sagres
2011/2012,2012-03-31 00:00:00,17642,1043023,9772,10264,2,1,Portugal Liga ZON Sagres
2011/2012,2011-10-24 00:00:00,17642,1042893,9768,9764,6,1,Portugal Liga ZON Sagres
2012/2013,2012-11-27 00:00:00,17642,1256647,6403,10212,2,2,Portugal Liga ZON Sagres
2012/2013,2013-02-02 00:00:00,17642,1256113,7841,9768,2,1,Portugal Liga ZON Sagres
2012/2013,2013-05-11 00:00:00,17642,1256810,9773,9772,2,1,Portugal Liga ZON Sagres
2012/2013,2012-09-28 00:00:00,17642,1256385,7844,10264,0,2,Portugal Liga ZON Sagres
2013/2014,2013-11-24 00:00:00,17642,1498085,7844,9768,0,1,Portugal Liga ZON Sagres
2013/2014,2013-08-25 00:00:00,17642,1498015,158085,7842,1,2,Portugal Liga ZON Sagres
2013/2014,2014-04-21 00:00:00,17642,1498323,10238,10264,1,1,Portugal Liga ZON Sagres
2014/2015,2014-12-20 00:00:00,17642,1748838,7842,7844,1,0,Portugal Liga ZON Sagres
2014/2015,2014-09-28 00:00:00,17642,1748768,8348,6547,0,0,Portugal Liga ZON Sagres
2014/2015,2014-11-01 00:00:00,17642,1748797,9773,10214,2,0,Portugal Liga ZON Sagres
2015/2016,2016-05-14 00:00:00,17642,2016106,188163,10215,2,0,Portugal Liga ZON Sagres
2015/2016,2016-05-14 00:00:00,17642,2016112,9807,7842,2,1,Portugal Liga ZON Sagres
2015/2016,2015-09-13 00:00:00,17642,2015840,8348,6367,0,0,Portugal Liga ZON Sagres
2008/2009,2008-11-12 00:00:00,19694,490053,9925,8597,3,0,Scotland Premier League
2008/2009,2008-12-27 00:00:00,19694,490100,9800,8429,1,0,Scotland Premier League
2008/2009,2009-05-07 00:00:00,19694,643168,9938,8485,1,1,Scotland Premier League
2008/2009,2009-05-13 00:00:00,19694,643173,8597,9800,2,1,Scotland Premier League
2008/2009,2009-05-23 00:00:00,19694,643185,9800,8429,0,1,Scotland Premier League
2008/2009,2008-11-04 00:00:00,19694,490029,8548,9938,3,3,Scotland Premier League
2009/2010,2009-12-12 00:00:00,19694,658886,9860,9938,0,0,Scotland Premier League
2009/2010,2010-02-17 00:00:00,19694,658902,8467,10251,5,1,Scotland Premier League
